urok;24;m;1;6;3.5;6.5;1.5;20.mp4;vlong;STILL;0.16;12.098;0.4032666666666667;cellular;65;17;OTHER;false;false;-1
urok;24;m;1;6;3.5;6.5;1.5;13.mp4;vshort;STILL;0.06;15.573;1;cellular;65;0;OTHER;true;true;1
utadija;59;m;4.5;1.5;2;4.5;4;9.mp4;vlong;STILL;0.74;21.385;0.3564166666666667;wifi;101;13;OTHER;true;true;1
utadija;59;m;4.5;1.5;2;4.5;4;2.mp4;vshort;STILL;0.59;11.502;1;wifi;101;17;OTHER;true;true;2
utadija;59;m;4.5;1.5;2;4.5;4;11.mp4;vshort;STILL;0.75;10.08;0.672;wifi;101;12;OTHER;true;true;1
utadija;59;m;4.5;1.5;2;4.5;4;20.mp4;vlong;STILL;0.57;31.519;1;wifi;101;14;OTHER;true;true;2
utadija;59;m;4.5;1.5;2;4.5;4;23.mp4;vshort;STILL;0.51;13.138;0.6569;wifi;101;19;OTHER;true;true;2
utadija;59;m;4.5;1.5;2;4.5;4;6.mp4;vlong;STILL;0.56;44.67;0.7322950819672132;wifi;101;14;OTHER;true;true;2
utadija;59;m;4.5;1.5;2;4.5;4;4.mp4;vshort;STILL;0.89;12.004;1;wifi;101;10;OTHER;true;true;2
utadija;59;m;4.5;1.5;2;4.5;4;6.mp4;vshort;STILL;0.34;7.003;1;wifi;101;19;OTHER;true;true;2
utadija;59;m;4.5;1.5;2;4.5;4;16.mp4;vlong;STILL;0.76;19.278;0.6426;wifi;101;14;OTHER;false;true;0
utadija;59;m;4.5;1.5;2;4.5;4;11.mp4;vlong;STILL;0.76;13.138;0.17062337662337662;wifi;101;14;OTHER;true;true;-1
utadija;59;m;4.5;1.5;2;4.5;4;6.mp4;vshort;STILL;0.64;7.006;1;wifi;72;20;OTHER;true;true;1
utadija;59;m;4.5;1.5;2;4.5;4;2.mp4;vshort;STILL;0.64;12.001;1;wifi;72;20;OTHER;false;true;0
utadija;59;m;4.5;1.5;2;4.5;4;22.mp4;vlong;STILL;0.63;81.501;1;wifi;72;20;OTHER;true;true;1
utadija;59;m;4.5;1.5;2;4.5;4;2.mp4;vshort;STILL;0.51;12.001;1;cellular;72;11;OTHER;false;true;1
utadija;59;m;4.5;1.5;2;4.5;4;22.mp4;vlong;STILL;0.5;81.501;1;cellular;72;11;OTHER;true;true;2
utadija;59;m;4.5;1.5;2;4.5;4;4.mp4;vshort;STILL;0.8199999999999998;12.006;1;wifi;72;11;OTHER;false;true;1
utadija;59;m;4.5;1.5;2;4.5;4;4.mp4;vshort;STILL;0.8100000000000002;62.549;1;wifi;72;11;OTHER;true;true;1
utadija;59;m;4.5;1.5;2;4.5;4;13.mp4;vlong;STILL;0.39;32.019;1;wifi;72;12;OTHER;false;true;1
utadija;59;m;4.5;1.5;2;4.5;4;6.mp4;vshort;STILL;0.39;7.002;1;wifi;72;12;OTHER;true;false;1
utadija;59;m;4.5;1.5;2;4.5;4;16.mp4;vlong;STILL;0.38;31.501;1;wifi;72;12;OTHER;false;true;1
utadija;59;m;4.5;1.5;2;4.5;4;2.mp4;vshort;STILL;0.38;12.001;1;wifi;72;12;OTHER;true;true;1
utadija;59;m;4.5;1.5;2;4.5;4;22.mp4;vlong;STILL;0.89;82.004;1;wifi;72;21;OTHER;true;true;1
utadija;59;m;4.5;1.5;2;4.5;4;6.mp4;vlong;STILL;0.55;63.505;1;wifi;72;19;OTHER;true;true;1
utadija;59;m;4.5;1.5;2;4.5;4;4.mp4;vlong;STILL;0.54;69.501;1;wifi;72;19;OTHER;true;true;1
utadija;59;m;4.5;1.5;2;4.5;4;23.mp4;vshort;STILL;0.54;21.502;1;wifi;72;19;OTHER;true;true;1
uEmir1;23;m;7;5;5.5;3;5;11.mp4;vlong;STILL;0.25;17.361;0.22546753246753248;wifi;58;14;HOME;true;true;-1
uEmir1;23;m;7;5;5.5;3;5;11.mp4;vshort;STILL;0.91;17.003;1;wifi;58;22;HOME;true;true;-1
uEmir1;23;m;7;5;5.5;3;5;18.mp4;vshort;STILL;0.8100000000000002;16.506;1;wifi;58;0;HOME;false;false;-1
uEmir1;23;m;7;5;5.5;3;5;16.mp4;vshort;STILL;0.3;6.838;0.4558666666666667;wifi;58;14;HOME;true;true;-1
uEmir1;23;m;7;5;5.5;3;5;16.mp4;vshort;STILL;0.68;6.92;0.4613333333333333;wifi;58;12;HOME;true;true;-1
uEmir1;23;m;7;5;5.5;3;5;11.mp4;vshort;STILL;0.34;10.319;0.6879333333333334;wifi;58;0;HOME;true;true;-1
uEmir1;23;m;7;5;5.5;3;5;13.mp4;vlong;STILL;0.98;23.411;0.7803666666666668;wifi;58;14;HOME;true;true;-1
uEmir1;23;m;7;5;5.5;3;5;13.mp4;vshort;ON_FOOT;0.4;7.872;0.5248;cellular;58;12;HOME;false;true;-1
uEmir1;23;m;7;5;5.5;3;5;13.mp4;vshort;STILL;0.28;8.871;0.5914;wifi;58;18;HOME;true;true;0
uEmir1;23;m;7;5;5.5;3;5;9.mp4;vshort;STILL;0.22;6.503;0.6503;wifi;58;1;HOME;true;true;-1
uEmir1;23;m;7;5;5.5;3;5;11.mp4;vshort;ON_FOOT;0.27;5.775;0.385;cellular;58;11;HOME;true;true;-2
uEmir1;23;m;7;5;5.5;3;5;6.mp4;vlong;ON_FOOT;0.27;10.003;0.16398360655737704;cellular;58;11;HOME;true;true;1
uEmir1;23;m;7;5;5.5;3;5;2.mp4;vlong;ON_FOOT;0.26;10.606;0.16571875;cellular;58;11;HOME;true;true;-1
uEmir1;23;m;7;5;5.5;3;5;11.mp4;vlong;ON_FOOT;0.25;17.969;0.23336363636363638;cellular;58;11;HOME;false;true;-2
uEmir1;23;m;7;5;5.5;3;5;23.mp4;vshort;ON_FOOT;0.25;7.83;0.3915;cellular;58;11;HOME;false;false;-2
uEmir1;23;m;7;5;5.5;3;5;11.mp4;vlong;STILL;0.22;11.49;0.14922077922077923;cellular;58;12;OTHER;false;true;0
uEmir1;23;m;7;5;5.5;3;5;13.mp4;vlong;ON_FOOT;0.2;6.808;0.22693333333333332;cellular;58;12;OTHER;false;false;-1
uEmir1;23;m;7;5;5.5;3;5;6.mp4;vlong;STILL;0.2;9.021;0.14788524590163935;cellular;58;12;OTHER;true;true;-1
uEmir1;23;m;7;5;5.5;3;5;4.mp4;vlong;ON_FOOT;0.18;11.804;0.17358823529411765;cellular;58;12;HOME;true;true;-1
uEmir1;23;m;7;5;5.5;3;5;6.mp4;vshort;STILL;0.18;3.441;0.6881999999999999;cellular;58;12;HOME;false;true;-1
uEmir1;23;m;7;5;5.5;3;5;2.mp4;vlong;STILL;0.17;8.906;0.13915625;cellular;58;12;HOME;true;true;-1
uEmir1;23;m;7;5;5.5;3;5;4.mp4;vshort;STILL;0.16;6.15;0.615;cellular;58;12;HOME;false;false;-1
uEmir1;23;m;7;5;5.5;3;5;9.mp4;vshort;STILL;0.16;4.299;0.42990000000000006;cellular;58;12;HOME;false;false;-2
uEmir1;23;m;7;5;5.5;3;5;16.mp4;vshort;STILL;0.15;2.245;0.14966666666666667;cellular;58;12;HOME;true;true;-1
uEmir1;23;m;7;5;5.5;3;5;9.mp4;vshort;STILL;0.15;5.716;0.5716;cellular;58;12;HOME;false;false;-2
uEmir1;23;m;7;5;5.5;3;5;13.mp4;vlong;STILL;0.6;10.077;0.3359;cellular;58;17;OTHER;false;false;-1
uEmir1;23;m;7;5;5.5;3;5;4.mp4;vshort;STILL;0.54;11.504;1;wifi;58;12;HOME;true;true;2
uEmir1;23;m;7;5;5.5;3;5;22.mp4;vlong;STILL;0.54;28.627;0.3623670886075949;wifi;58;12;HOME;true;false;-1
uEmir1;23;m;7;5;5.5;3;5;4.mp4;vshort;STILL;0.54;11.502;1;wifi;58;12;HOME;true;true;1
uEmir1;23;m;7;5;5.5;3;5;23.mp4;vshort;STILL;0.23;10.523;0.52615;wifi;58;21;HOME;true;true;-1
