ublaz;24;m;4;2.5;2.5;2.5;4;23.mp4;vshort;STILL;0.53;15.005;wifi;81;21;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;16.mp4;vlong;STILL;0.53;22.891;wifi;81;21;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;6.mp4;vlong;STILL;0.53;1.864;wifi;81;21;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;6.mp4;vshort;STILL;0.53;6.002;wifi;81;21;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;2.mp4;vshort;ON_FOOT;0.53;9.83;wifi;81;21;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;11.mp4;vlong;STILL;0.53;3.059;wifi;81;21;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;2.jpg;image;STILL;0.53;30.797;wifi;81;21;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;11.mp4;vshort;STILL;0.38;16.503;wifi;33;11;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;18.mp4;vlong;STILL;0.37;12.042;wifi;33;11;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;22.jpg;image;STILL;0.37;25.109;wifi;33;11;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;2.jpg;image;STILL;0.78;15.819;cellular;14;11;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;22.mp4;vlong;STILL;0.78;49.568;cellular;14;11;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;4.jpg;image;STILL;0.78;29.569;cellular;14;11;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;20.mp4;vlong;STILL;0.38;28.279;cellular;51;15;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;11.mp4;vlong;STILL;0.38;18.03;cellular;51;15;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;16.mp4;vshort;STILL;0.38;14.258;cellular;51;15;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;16.mp4;vshort;STILL;0.38;8.896;cellular;51;15;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;20.mp4;vlong;STILL;0.38;31.502;cellular;51;15;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;13.mp4;vshort;STILL;0.38;13.977;cellular;51;15;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;16.mp4;vshort;STILL;0.79;14.843;cellular;39;22;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;16.jpg;image;STILL;0.79;14.866;cellular;39;22;OTHER
urok;24;m;1;6;3.5;6.5;1.5;13.mp4;vlong;STILL;0.53;32.003;cellular;52;21;OTHER
urok;24;m;1;6;3.5;6.5;1.5;22.mp4;vlong;STILL;0.53;19.832;cellular;52;21;OTHER
urok;24;m;1;6;3.5;6.5;1.5;4.mp4;vlong;STILL;0.53;9.69;wifi;52;21;OTHER
urok;24;m;1;6;3.5;6.5;1.5;24.jpg;image;ON_FOOT;0.53;24.062;wifi;52;21;OTHER
urok;24;m;1;6;3.5;6.5;1.5;16.jpg;image;STILL;0.52;29.777;wifi;134;21;OTHER
urok;24;m;1;6;3.5;6.5;1.5;11.mp4;vlong;ON_FOOT;0.52;28.099;wifi;134;21;OTHER
urok;24;m;1;6;3.5;6.5;1.5;22.mp4;vlong;STILL;0.59;15.66;wifi;53;21;OTHER
urok;24;m;1;6;3.5;6.5;1.5;2.jpg;image;STILL;0.69;9.561;wifi;20;22;OTHER
urok;24;m;1;6;3.5;6.5;1.5;6.mp4;vlong;STILL;0.89;15.448;wifi;20;22;OTHER
urok;24;m;1;6;3.5;6.5;1.5;6.jpg;image;STILL;1;27.904;wifi;20;23;OTHER
urok;24;m;1;6;3.5;6.5;1.5;18.jpg;image;STILL;0.98;9.276;wifi;20;23;OTHER
urok;24;m;1;6;3.5;6.5;1.5;2.mp4;vshort;STILL;0.98;5.924;wifi;16;23;OTHER
urok;24;m;1;6;3.5;6.5;1.5;20.mp4;vlong;STILL;0.96;9.338;wifi;64;0;OTHER
urok;24;m;1;6;3.5;6.5;1.5;4.mp4;vshort;STILL;0.96;11.502;wifi;64;0;OTHER
urok;24;m;1;6;3.5;6.5;1.5;16.mp4;vlong;STILL;0.96;21.251;wifi;64;0;OTHER
urok;24;m;1;6;3.5;6.5;1.5;4.mp4;vshort;STILL;0.96;11.002;wifi;64;0;OTHER
urok;24;m;1;6;3.5;6.5;1.5;4.jpg;image;STILL;0.96;14.224;wifi;64;0;OTHER
urok;24;m;1;6;3.5;6.5;1.5;18.mp4;vshort;STILL;0.92;9.621;cellular;64;0;OTHER
urok;24;m;1;6;3.5;6.5;1.5;16.mp4;vlong;STILL;0.92;31.002;cellular;64;0;OTHER
urok;24;m;1;6;3.5;6.5;1.5;23.mp4;vshort;STILL;0.9;13.419;cellular;64;1;OTHER
urok;24;m;1;6;3.5;6.5;1.5;20.mp4;vlong;STILL;0.9;19.043;cellular;64;1;OTHER
urok;24;m;1;6;3.5;6.5;1.5;8.jpg;image;STILL;0.9;8.571;cellular;64;1;OTHER
urok;24;m;1;6;3.5;6.5;1.5;20.mp4;vlong;STILL;0.8500000000000001;23.226;cellular;64;9;OTHER
urok;24;m;1;6;3.5;6.5;1.5;2.jpg;image;STILL;0.8500000000000001;40.76;cellular;64;9;OTHER
urok;24;m;1;6;3.5;6.5;1.5;6.mp4;vshort;STILL;0.83;6.504;cellular;93;11;OTHER
urok;24;m;1;6;3.5;6.5;1.5;6.jpg;image;STILL;0.83;15.368;cellular;93;11;OTHER
urok;24;m;1;6;3.5;6.5;1.5;6.mp4;vshort;STILL;0.66;7.012;wifi;132;12;OTHER
urok;24;m;1;6;3.5;6.5;1.5;10.jpg;image;STILL;0.66;11.71;wifi;132;12;OTHER
