utadija;60;m;4.5;1.5;2;4.5;4;22.mp4;vlong;STILL;0.89;82.004;wifi;72;21;OTHER;true;true;1
utadija;60;m;4.5;1.5;2;4.5;4;24.jpg;image;STILL;0.89;10.954;wifi;72;21;OTHER;true;true;1
utadija;60;m;4.5;1.5;2;4.5;4;4.jpg;image;STILL;0.89;11.771;wifi;72;21;OTHER;true;true;1
utadija;60;m;4.5;1.5;2;4.5;4;6.mp4;vlong;STILL;0.55;63.505;wifi;72;19;OTHER;true;true;1
utadija;60;m;4.5;1.5;2;4.5;4;4.mp4;vlong;STILL;0.54;69.501;wifi;72;19;OTHER;true;true;1
utadija;60;m;4.5;1.5;2;4.5;4;23.mp4;vshort;STILL;0.54;21.502;wifi;72;19;OTHER;true;true;1
uEmir1;23;m;7;5;5.5;3;5;11.mp4;vlong;STILL;0.25;17.361;wifi;58;14;HOME;true;true;-1
uEmir1;23;m;7;5;5.5;3;5;24.jpg;image;STILL;0.25;11.922;wifi;58;14;HOME;false;true;0
uEmir1;23;m;7;5;5.5;3;5;11.mp4;vshort;STILL;0.91;17.003;wifi;58;22;HOME;true;true;-1
uEmir1;23;m;7;5;5.5;3;5;12.jpg;image;STILL;0.9;9.88;wifi;58;22;HOME;true;true;2
uEmir1;23;m;7;5;5.5;3;5;18.mp4;vshort;STILL;0.8100000000000002;16.506;wifi;58;0;HOME;false;false;-1
uEmir1;23;m;7;5;5.5;3;5;16.jpg;image;STILL;0.3;17.865;wifi;58;14;HOME;true;true;2
uEmir1;23;m;7;5;5.5;3;5;16.mp4;vshort;STILL;0.3;6.838;wifi;58;14;HOME;true;true;-1
uEmir1;23;m;7;5;5.5;3;5;22.jpg;image;STILL;0.68;9.842;wifi;58;12;HOME;true;true;0
uEmir1;23;m;7;5;5.5;3;5;16.mp4;vshort;STILL;0.68;6.92;wifi;58;12;HOME;true;true;-1
uEmir1;23;m;7;5;5.5;3;5;4.jpg;image;STILL;0.46;23.29;wifi;58;18;HOME;true;true;2
uEmir1;23;m;7;5;5.5;3;5;2.jpg;image;STILL;0.34;10.56;wifi;58;0;HOME;true;true;0
uEmir1;23;m;7;5;5.5;3;5;11.mp4;vshort;STILL;0.34;10.319;wifi;58;0;HOME;true;true;-1
uEmir1;23;m;7;5;5.5;3;5;13.mp4;vlong;STILL;0.98;23.411;wifi;58;14;HOME;true;true;-1
uEmir1;23;m;7;5;5.5;3;5;8.jpg;image;STILL;0.98;14.824;wifi;58;14;HOME;false;false;-2
uEmir1;23;m;7;5;5.5;3;5;20.jpg;image;STILL;0.44;10.211;cellular;58;12;HOME;false;false;-2
uEmir1;23;m;7;5;5.5;3;5;13.mp4;vshort;ON_FOOT;0.4;7.872;cellular;58;12;HOME;false;true;-1
uEmir1;23;m;7;5;5.5;3;5;13.mp4;vshort;STILL;0.28;8.871;wifi;58;18;HOME;true;true;0
uEmir1;23;m;7;5;5.5;3;5;16.jpg;image;STILL;0.23;8.098;wifi;58;1;HOME;true;true;-1
uEmir1;23;m;7;5;5.5;3;5;9.mp4;vshort;STILL;0.22;6.503;wifi;58;1;HOME;true;true;-1
uEmir1;23;m;7;5;5.5;3;5;20.jpg;image;ON_FOOT;0.28;12.878;cellular;58;11;HOME;true;true;0
uEmir1;23;m;7;5;5.5;3;5;20.jpg;image;ON_FOOT;0.28;15.977;cellular;58;11;HOME;true;true;1
uEmir1;23;m;7;5;5.5;3;5;11.mp4;vshort;ON_FOOT;0.27;5.775;cellular;58;11;HOME;true;true;-2
uEmir1;23;m;7;5;5.5;3;5;6.mp4;vlong;ON_FOOT;0.27;10.003;cellular;58;11;HOME;true;true;1
uEmir1;23;m;7;5;5.5;3;5;2.mp4;vlong;ON_FOOT;0.26;10.606;cellular;58;11;HOME;true;true;-1
uEmir1;23;m;7;5;5.5;3;5;11.mp4;vlong;ON_FOOT;0.25;17.969;cellular;58;11;HOME;false;true;-2
uEmir1;23;m;7;5;5.5;3;5;23.mp4;vshort;ON_FOOT;0.25;7.83;cellular;58;11;HOME;false;false;-2
uEmir1;23;m;7;5;5.5;3;5;18.jpg;image;ON_FOOT;0.24;21.299;cellular;58;11;HOME;true;true;1
uEmir1;23;m;7;5;5.5;3;5;16.jpg;image;ON_FOOT;0.23;15.938;cellular;58;12;OTHER;true;true;1
uEmir1;23;m;7;5;5.5;3;5;11.mp4;vlong;STILL;0.22;11.49;cellular;58;12;OTHER;false;true;0
uEmir1;23;m;7;5;5.5;3;5;13.mp4;vlong;ON_FOOT;0.2;6.808;cellular;58;12;OTHER;false;false;-1
uEmir1;23;m;7;5;5.5;3;5;6.mp4;vlong;STILL;0.2;9.021;cellular;58;12;OTHER;true;true;-1
uEmir1;23;m;7;5;5.5;3;5;4.mp4;vlong;ON_FOOT;0.18;11.804;cellular;58;12;HOME;true;true;-1
uEmir1;23;m;7;5;5.5;3;5;14.jpg;image;STILL;0.18;13.561;cellular;58;12;HOME;true;true;2
uEmir1;23;m;7;5;5.5;3;5;6.mp4;vshort;STILL;0.18;3.441;cellular;58;12;HOME;false;true;-1
uEmir1;23;m;7;5;5.5;3;5;2.jpg;image;ON_FOOT;0.17;10.794;cellular;58;12;HOME;true;true;1
uEmir1;23;m;7;5;5.5;3;5;2.mp4;vlong;STILL;0.17;8.906;cellular;58;12;HOME;true;true;-1
uEmir1;23;m;7;5;5.5;3;5;4.mp4;vshort;STILL;0.16;6.15;cellular;58;12;HOME;false;false;-1
uEmir1;23;m;7;5;5.5;3;5;9.mp4;vshort;STILL;0.16;4.299;cellular;58;12;HOME;false;false;-2
uEmir1;23;m;7;5;5.5;3;5;16.mp4;vshort;STILL;0.15;2.245;cellular;58;12;HOME;true;true;-1
uEmir1;23;m;7;5;5.5;3;5;10.jpg;image;ON_FOOT;0.15;7.501;cellular;58;12;HOME;true;true;2
uEmir1;23;m;7;5;5.5;3;5;9.mp4;vshort;STILL;0.15;5.716;cellular;58;12;HOME;false;false;-2
uEmir1;23;m;7;5;5.5;3;5;18.jpg;image;STILL;0.6;4.96;cellular;58;17;OTHER;true;true;0
uEmir1;23;m;7;5;5.5;3;5;6.jpg;image;STILL;0.6;13.023;cellular;58;17;OTHER;false;false;-1
uEmir1;23;m;7;5;5.5;3;5;6.jpg;image;STILL;0.6;13.587;cellular;58;17;OTHER;true;false;-1
uEmir1;23;m;7;5;5.5;3;5;13.mp4;vlong;STILL;0.6;10.077;cellular;58;17;OTHER;false;false;-1
uEmir1;23;m;7;5;5.5;3;5;4.mp4;vshort;STILL;0.54;11.504;wifi;58;12;HOME;true;true;2
uEmir1;23;m;7;5;5.5;3;5;22.mp4;vlong;STILL;0.54;28.627;wifi;58;12;HOME;true;false;-1
uEmir1;23;m;7;5;5.5;3;5;4.mp4;vshort;STILL;0.54;11.502;wifi;58;12;HOME;true;true;1
uEmir1;23;m;7;5;5.5;3;5;23.mp4;vshort;STILL;0.23;10.523;wifi;58;21;HOME;true;true;-1
